,Likes,Price,Pop_1E,MdAgeE,MnHHIncE,EA_LTHSGrE,EA_BchDHE,NtvE,Fb1E,categories_cat,GeoID_cat
1450,14.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,0,90
1451,7.0,1.0,27875,36.3,194326.0,845,17876,18819,9056,3,90
1452,49.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,4,90
1453,73.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,3,90
1454,84.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,6,90
1455,51.0,3.0,50180,43.0,223563.0,946,35743,38160,12020,4,91
1456,628.0,2.0,66258,37.6,213703.0,797,45280,55084,11174,6,95
1457,263.0,2.0,66258,37.6,213703.0,797,45280,55084,11174,1,95
1458,3392.0,2.0,42529,32.0,118140.0,2298,22539,32303,10226,1,94
1459,0.0,3.0,66258,37.6,213703.0,797,45280,55084,11174,4,95
1460,135.0,2.0,66258,37.6,213703.0,797,45280,55084,11174,1,95
1461,71.0,2.0,26928,32.9,185239.0,309,16511,22204,4724,4,93
1462,1561.0,3.0,42529,32.0,118140.0,2298,22539,32303,10226,0,94
1463,23.0,3.0,66258,37.6,213703.0,797,45280,55084,11174,6,95
1464,389.0,4.0,76863,37.7,189927.0,3876,47891,54649,22214,0,87
1465,268.0,4.0,76863,37.7,189927.0,3876,47891,54649,22214,1,87
1466,31.0,2.0,70219,43.8,56347.0,16112,10961,20279,49940,1,124
1467,0.0,1.0,66348,34.0,62320.0,22707,7790,28327,38021,3,13
1468,570.0,2.0,42529,32.0,118140.0,2298,22539,32303,10226,2,94
1469,209.0,3.0,42529,32.0,118140.0,2298,22539,32303,10226,4,94
1470,0.0,2.0,42529,32.0,118140.0,2298,22539,32303,10226,1,94
1471,667.0,1.0,42529,32.0,118140.0,2298,22539,32303,10226,4,94
1472,407.0,3.0,42529,32.0,118140.0,2298,22539,32303,10226,4,94
1473,32.0,2.0,42529,32.0,118140.0,2298,22539,32303,10226,4,94
1474,61.0,2.0,42529,32.0,118140.0,2298,22539,32303,10226,1,94
1475,551.0,2.0,44062,42.7,71131.0,14050,11945,21558,22504,3,98
1476,50.0,2.0,44062,42.7,71131.0,14050,11945,21558,22504,7,98
1477,887.0,2.0,47775,34.5,150899.0,1996,29042,34591,13184,0,92
1478,47.0,2.0,50180,43.0,223563.0,946,35743,38160,12020,6,91
1479,872.0,3.0,50180,43.0,223563.0,946,35743,38160,12020,10,91
1480,0.0,2.0,47775,34.5,150899.0,1996,29042,34591,13184,1,92
1481,12.0,2.0,47775,34.5,150899.0,1996,29042,34591,13184,7,92
1482,0.0,2.0,47775,34.5,150899.0,1996,29042,34591,13184,6,92
1483,378.0,3.0,42698,36.6,266241.0,3196,24433,30796,11902,4,96
1484,3044.0,3.0,42698,36.6,266241.0,3196,24433,30796,11902,4,96
1485,510.0,3.0,42698,36.6,266241.0,3196,24433,30796,11902,6,96
1486,0.0,2.0,42698,36.6,266241.0,3196,24433,30796,11902,0,96
1487,162.0,2.0,42698,36.6,266241.0,3196,24433,30796,11902,6,96
1488,1.0,3.0,42698,36.6,266241.0,3196,24433,30796,11902,6,96
1489,0.0,1.0,44062,42.7,71131.0,14050,11945,21558,22504,3,98
1490,29.0,4.0,42698,36.6,266241.0,3196,24433,30796,11902,6,96
1491,35.0,3.0,44062,42.7,71131.0,14050,11945,21558,22504,1,98
1492,203.0,2.0,44062,42.7,71131.0,14050,11945,21558,22504,3,98
1493,0.0,1.0,44062,42.7,71131.0,14050,11945,21558,22504,1,98
1494,136.0,1.0,44062,42.7,71131.0,14050,11945,21558,22504,3,98
1495,2127.0,2.0,44062,42.7,71131.0,14050,11945,21558,22504,0,98
1496,1.0,2.0,44062,42.7,71131.0,14050,11945,21558,22504,3,98
1497,37.0,2.0,79187,39.7,97326.0,7669,28313,52169,27018,5,10
1498,0.0,1.0,45007,34.1,83996.0,4767,11106,23783,21224,9,4
1499,0.0,2.0,106883,34.8,74156.0,12611,24921,61178,45705,0,19
1500,0.0,2.0,26517,42.2,97199.0,2231,8565,12847,13670,6,113
1501,4.0,1.0,36038,34.1,91339.0,5405,13048,26632,9406,6,39
1502,1.0,2.0,75437,33.9,81047.0,9511,13827,41373,34064,6,122
1503,48.0,2.0,74767,34.9,83094.0,8040,30392,43807,30960,6,156
1504,7.0,2.0,33020,38.7,82098.0,4833,8031,15890,17130,6,6
1505,48.0,2.0,46810,39.3,85249.0,5354,8381,38948,7862,6,74
1506,317.0,3.0,45680,33.8,214165.0,1068,28920,32770,12910,6,97
1507,112.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,6,90
1508,76.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,6,90
1509,31.0,1.0,27875,36.3,194326.0,845,17876,18819,9056,4,90
1510,24.0,3.0,22197,40.8,112964.0,1175,5133,19667,2530,6,167
1511,258.0,2.0,76863,37.7,189927.0,3876,47891,54649,22214,6,87
1512,0.0,1.0,53094,29.6,117882.0,3599,21186,36941,16153,0,84
1513,14.0,1.0,66348,34.0,62320.0,22707,7790,28327,38021,1,13
1514,0.0,1.0,34431,45.6,61830.0,3685,11984,10279,24152,4,2
1515,6.0,2.0,45007,34.1,83996.0,4767,11106,23783,21224,1,4
1516,0.0,1.0,54256,40.2,90916.0,6104,9162,28533,25723,3,134
1517,2.0,2.0,35510,34.3,76511.0,4140,9845,20759,14751,3,18
1518,5.0,1.0,38930,33.4,109468.0,2335,16773,31966,6964,10,29
1519,231.0,2.0,26877,43.4,83610.0,2954,6061,22182,4695,10,51
1520,2.0,1.0,45007,34.1,83996.0,4767,11106,23783,21224,3,4
1521,15.0,2.0,75437,33.9,81047.0,9511,13827,41373,34064,8,122
1522,0.0,1.0,32193,35.5,110463.0,3392,11947,24935,7258,8,28
1523,25.0,2.0,81745,37.5,65330.0,14649,14977,27018,54727,1,130
1524,0.0,2.0,39423,35.8,50720.0,7253,4653,26006,13417,2,48
1525,1.0,1.0,65068,35.6,82325.0,11579,9680,28074,36994,3,147
1526,23.0,3.0,62685,41.7,218554.0,1314,41417,48067,14618,0,88
1527,7.0,1.0,27875,36.3,194326.0,845,17876,18819,9056,0,90
1528,1.0,1.0,55649,51.2,332403.0,742,38605,44909,10740,0,106
1529,4.0,1.0,22832,38.0,143550.0,1138,11307,18099,4733,3,17
1530,5.0,1.0,74731,36.0,176550.0,3220,43249,62461,12270,9,15
1531,4.0,1.0,21237,36.3,141251.0,1420,11716,16595,4642,3,27
1532,33.0,1.0,24365,49.0,103468.0,1868,8092,15096,9269,5,139
1533,1.0,2.0,74731,36.0,176550.0,3220,43249,62461,12270,3,15
1534,36.0,2.0,74731,36.0,176550.0,3220,43249,62461,12270,0,15
1535,75.0,2.0,78241,37.0,168839.0,1643,51730,61082,17159,5,101
1536,7.0,2.0,66258,37.6,213703.0,797,45280,55084,11174,10,95
1537,156.0,1.0,66258,37.6,213703.0,797,45280,55084,11174,1,95
1538,3.0,1.0,66258,37.6,213703.0,797,45280,55084,11174,1,95
1539,224.0,2.0,66258,37.6,213703.0,797,45280,55084,11174,8,95
1540,295.0,1.0,132455,43.5,205755.0,7024,78789,104012,28443,3,86
1541,2.0,2.0,29004,33.8,64606.0,4142,4543,19731,9273,9,66
1542,25.0,2.0,65631,44.3,84027.0,7091,20248,32200,33431,1,1
1543,1.0,2.0,25453,41.1,87523.0,2792,5333,17535,7918,4,169
1544,2.0,1.0,28913,37.6,75205.0,3726,6602,20132,8781,3,73
1545,3.0,1.0,43212,44.8,104934.0,4213,13928,24573,18639,1,141
1546,1.0,1.0,59869,36.1,78355.0,9404,15593,45080,14789,3,102
1547,0.0,1.0,50180,43.0,223563.0,946,35743,38160,12020,3,91
1548,13.0,2.0,62810,34.1,52105.0,12245,11306,48616,14194,0,103
1549,3.0,1.0,31971,45.5,106229.0,3479,9031,20561,11410,3,142
1550,0.0,2.0,54667,33.6,76037.0,13846,10073,31031,23636,9,11
1551,10.0,2.0,29219,45.0,100462.0,2993,6034,23340,5879,6,150
1552,126.0,1.0,42529,32.0,118140.0,2298,22539,32303,10226,1,94
1553,90.0,2.0,42529,32.0,118140.0,2298,22539,32303,10226,1,94
1554,4.0,1.0,68404,42.5,63782.0,14964,17485,47616,20788,9,99
1555,0.0,2.0,44062,42.7,71131.0,14050,11945,21558,22504,7,98
1556,945.0,3.0,68404,42.5,63782.0,14964,17485,47616,20788,3,99
1557,0.0,1.0,64850,33.8,46920.0,13385,6850,37748,27102,9,53
1558,0.0,1.0,33918,35.0,106996.0,2569,16455,24848,9070,3,32
1559,7.0,1.0,69295,36.6,104067.0,7866,26343,37216,32079,0,132
1560,192.0,1.0,44062,42.7,71131.0,14050,11945,21558,22504,3,98
1561,80.0,1.0,42698,36.6,266241.0,3196,24433,30796,11902,3,96
1562,266.0,3.0,42698,36.6,266241.0,3196,24433,30796,11902,0,96
1563,41.0,1.0,30372,38.5,63544.0,4000,5763,21109,9263,0,72
1564,6.0,2.0,52174,36.5,37269.0,8799,4100,37742,14432,4,35
1565,1.0,1.0,60572,36.9,85858.0,9218,9717,31122,29450,7,146
1566,8.0,1.0,28689,35.4,68024.0,2619,5077,14501,14188,2,41
1567,297.0,2.0,77847,29.4,75825.0,9154,16680,62700,15147,7,31
1568,687.0,3.0,57036,32.3,126056.0,5860,25475,42759,14277,0,30
1569,0.0,1.0,82931,38.7,90789.0,15652,11285,37348,45583,3,148
