,name,place_id,rating,types,user_ratings_total,price_level,vicinity,Latitude,Longitude,Borough,Neighborhood,Neighborhood_Cat,Borough_Cat
2042,Happy House,ChIJpRMgZIhcwokReDfs2p_-Z0s,3.3,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",54.0,1.0,"1 Sutter Avenue, Brooklyn",40.66536199999999,-73.923108,Brooklyn,Brownsville,23,1
2043,Pitkin Seafood,ChIJuZpmPV5cwokRDlQ0hYqbbs0,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",389.0,1.0,"1670 Pitkin Avenue, Brooklyn",40.669429,-73.91135600000001,Brooklyn,Brownsville,23,1
2044,Sal & Paul's Pizzeria,ChIJUaDyP15cwokRl98wNuWpG7M,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",279.0,1.0,"1686 Pitkin Avenue, Brooklyn",40.669406,-73.91104299999998,Brooklyn,Brownsville,23,1
2045,Hasley Soul Food,ChIJE04nR15cwokRjQN_tjXIrmw,2.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,"444 Rockaway Avenue, Brooklyn",40.6690811,-73.9108171,Brooklyn,Brownsville,23,1
2046,Loma,ChIJ5XVWT15cwokRTeCAEOrqKW8,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",229.0,1.0,"454 Rockaway Avenue, Brooklyn",40.6688144,-73.91078510000001,Brooklyn,Brownsville,23,1
2047,Manaa Soul Food Restaurant,ChIJI_r6TF5cwokRqB5_FRtFAEM,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",256.0,1.0,"478 Rockaway Avenue, Brooklyn",40.6682288,-73.91067609999998,Brooklyn,Brownsville,23,1
2048,Dennis Place,ChIJcYwBb15cwokRxEyG7Go4r-U,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",159.0,1.0,"1701 Pitkin Avenue, Brooklyn",40.6699054,-73.9104941,Brooklyn,Brownsville,23,1
2049,Shun Fat,ChIJc-AJZF5cwokRQgsOWJE5umw,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",26.0,,"1716 Pitkin Avenue, Brooklyn",40.6695465,-73.9098533,Brooklyn,Brownsville,23,1
2050,Big Apple Kitchen,ChIJ7QWHsl9cwokRSv15BxC5Iwo,4.1,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",120.0,,"489 Rockaway Avenue, Brooklyn",40.66822579999999,-73.90997220000001,Brooklyn,Brownsville,23,1
2051,Crown Grill Chicken and Salad,ChIJqZinfV5cwokRfDYvstwKuFs,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",62.0,,"1719 Pitkin Avenue, Brooklyn",40.67005880000001,-73.9096558,Brooklyn,Brownsville,23,1
2052,Sisters and family Resturant West Indian American and African food,ChIJU56WeQ5dwokRAkG0e94Q6vo,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",5.0,,"1727 Pitkin Avenue, Brooklyn",40.6700774,-73.9095371,Brooklyn,Brownsville,23,1
2053,Familia Diana's Farm,ChIJhcgi_tJdwokRcldZUi5PxG4,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,"1729 Pitkin Avenue, Brooklyn",40.6700774,-73.9094131,Brooklyn,Brownsville,23,1
2054,Pier #11,ChIJ_Uhy-l5cwokRmRpZUXjCQbM,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",5.0,,"36 Belmont Avenue, Brooklyn",40.668546,-73.90905219999998,Brooklyn,Brownsville,23,1
2055,GOOD BROTHERS STEAK & TAKE,ChIJ45LfhF5cwokRWfUXINl0GlI,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",8.0,,"110 Osborn Street, Brooklyn",40.6697018,-73.9089359,Brooklyn,Brownsville,23,1
2056,Peoples supermaRKET,ChIJ1YdK7F5cwokRLh7qGHurar0,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,"163 Osborn Street, Brooklyn",40.66890100000001,-73.9085985,Brooklyn,Brownsville,23,1
2057,Havana Express,ChIJh-zYejKLwokRDgvnv2BoeQk,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",249.0,,"Havana Express, 815 Hutchinson River Parkway, The Bronx",40.823881,-73.838408,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,147,0
2058,The Waterfront NYC,ChIJd8ioKx2LwokRE9roVbrzASU,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",34.0,,"500 Hutchinson River Parkway, The Bronx",40.8109107,-73.83363840000001,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2059,IKKO Hibachi Sushi Asian Bistro,ChIJ0ye3B4uLwokRyBlf-rRP9bU,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",258.0,2.0,"3938 East Tremont Avenue, The Bronx",40.82118639999999,-73.81886290000001,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2060,La Parada,ChIJf4MjuD2LwokRyGAuWRR4dU0,3.9,"['meal_delivery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",112.0,,"3830 East Tremont Avenue, The Bronx",40.8244211,-73.8205552,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2061,Crosstown Diner,ChIJa5Aqk0eLwokRJkDgnJ10mdg,4.0,"['meal_delivery', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1402.0,2.0,"2880 Bruckner Boulevard, The Bronx",40.832521,-73.828592,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2062,Healthy Fresh INC,ChIJy5Jw8SWLwokRxEDuHB08Uxo,3.5,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",18.0,,"3432 East Tremont Avenue, The Bronx",40.8323566,-73.828175,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2063,El Paisano Pizza & Pasta,ChIJHU_YhEeLwokRi_J8FTqU6FU,4.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",56.0,1.0,"3444 East Tremont Avenue, The Bronx",40.83220509999999,-73.8277773,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2064,Wah Yoan,ChIJKwS9gDiLwokR7BEOsHqwcLQ,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",38.0,1.0,"3486 East Tremont Avenue, The Bronx",40.8313016,-73.82713079999998,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2065,Mama Puebla,ChIJ9wgdeUeLwokRx15bzhipegY,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",249.0,2.0,"3465 East Tremont Avenue, The Bronx",40.83195899999999,-73.827011,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2066,Legendary Bar & Grill,ChIJTenWmziLwokRNNO2niVavK0,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",113.0,1.0,"3513 East Tremont Avenue, The Bronx",40.830966,-73.82615799999998,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2067,Mamajuana Cafe The Bronx,ChIJj2SE5kiLwokRT-HE6Gqn1TI,3.7,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",975.0,2.0,"3233 East Tremont Avenue, The Bronx",40.835724600000006,-73.8325907,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2068,Taqueria Lupita,ChIJi-SH6jiLwokREPRTQ4dt3dc,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",210.0,1.0,"3550 East Tremont Avenue, The Bronx",40.82994679999999,-73.82582049999998,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2069,Cousins Pizzeria,ChIJw2ezzHGLwokRXfl0fbT3ao4,4.4,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",89.0,,"3579 East Tremont Avenue, The Bronx",40.8295419,-73.82480199999998,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2070,HK Kitchen & Draft House,ChIJycDWsouLwokRsRmos9xXmEY,4.1,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",212.0,,"3599 East Tremont Avenue, The Bronx",40.82903580000001,-73.82444090000001,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2071,Casa Restaurant & Lounge,ChIJUX1X0ziLwokRUFlo0nebl9U,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",371.0,2.0,"3607 East Tremont Avenue, The Bronx",40.82897,-73.82422259999998,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2072,Cestra's Pizza,ChIJ7YGbKj-LwokR0ShdWBFMBC0,4.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",181.0,1.0,"3617 East Tremont Avenue, The Bronx",40.82868149999999,-73.8241262,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2073,Hawaii,ChIJD_DKaxiLwokRaDb9lr6oDfM,3.6,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",66.0,1.0,"4112 East Tremont Avenue, The Bronx",40.818615,-73.81723199999998,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2074,New Green Dragon,ChIJkbtOQBiLwokRQXPKNr8n2oY,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",227.0,2.0,"4111 East Tremont Avenue, The Bronx",40.8188889,-73.8166667,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2075,Tosca Rooftop Garden Bar,ChIJtzKqchiLwokRKBF2eA9iAlE,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",125.0,,"4034 East Tremont Avenue, The Bronx",40.81921060000001,-73.81771409999998,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2076,The Miles Coffee Bar,ChIJVVU5FxiLwokRV2NhOK1JnV0,4.6,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",247.0,2.0,"4039 East Tremont Avenue, The Bronx",40.8194859,-73.81727629999997,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2077,Muscle Maker Grill,ChIJpWYBFxiLwokRib7E-YVdDDk,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",325.0,2.0,"4041 East Tremont Avenue, The Bronx",40.81950399999999,-73.817115,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2078,Tommy's Pizza,ChIJvWLFEBiLwokRMtepYyDnhh8,4.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",336.0,1.0,"4033 East Tremont Avenue, The Bronx",40.8195619,-73.81720859999999,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2079,The Wicked Wolf,ChIJ-ZqZEBiLwokR-F0TH-ryllQ,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",451.0,2.0,"4029 East Tremont Avenue, The Bronx",40.8196472,-73.81734999999998,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2080,Xing & Hui Linda's Kitchen,ChIJVYPHAxiLwokR1-UcUPI7zss,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",66.0,,"4006 East Tremont Avenue, The Bronx",40.82021619999999,-73.8182358,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2081,Throgs Neck Fried Chicken,ChIJOVJZAhiLwokR195S9o9KNoc,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",96.0,1.0,"4011 East Tremont Avenue, The Bronx",40.8203019,-73.8175858,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2082,Patricia's Pizza of Tremont,ChIJD98NnT2LwokRXYEbiYFFuY8,4.5,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",964.0,2.0,"3883 East Tremont Avenue, The Bronx",40.823224,-73.81927499999998,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2083,Icehouse Café,ChIJSwGe0RqLwokRvVd3CISy5tg,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",266.0,2.0,"140 Reynolds Avenue, The Bronx",40.81694399999999,-73.80669700000001,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2084,Emilio's Pizza,ChIJDWUavz2LwokR4gZL2WX_umY,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",276.0,1.0,"3843 East Tremont Avenue, The Bronx",40.82432070000001,-73.8198968,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2085,Travesias Latin Fusion Cuisine,ChIJB52uuD2LwokRNwneWmZBND8,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",550.0,2.0,"3834 East Tremont Avenue, The Bronx",40.8244662,-73.82057449999998,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2086,15 Flavors NYC,ChIJr2Dnxj2LwokRZxwc8hThzG4,4.2,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",78.0,2.0,"3813 East Tremont Avenue, The Bronx",40.8247404,-73.8200691,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2087,Yamada,ChIJzzAvwj2LwokRnuf1EG5RO98,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",159.0,2.0,"3811 East Tremont Avenue, The Bronx",40.82485559999999,-73.82019240000002,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2088,Sugi Sushi,ChIJo0lrxT2LwokR0lH8S2M6vLo,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",187.0,2.0,"3799 East Tremont Avenue, The Bronx",40.825153,-73.820261,Bronx,Schuylerville-Throgs Neck-Edgewater Park,142,0
2089,Heat Caribbean Kitchen & Lounge,ChIJ7Scsw_hdwokR6mF9tyW_HDQ,4.5,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",193.0,2.0,"100-05 Atlantic Avenue, Richmond Hill",40.689767,-73.84411800000002,Queens,Richmond Hill,137,3
2090,Chimi Mundo,ChIJq7Y6Ewf7ZUAR3JEpqTxLNwM,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",357.0,1.0,"9805 Atlantic Avenue, Ozone Park",40.689544700000006,-73.8448753,Queens,Richmond Hill,137,3
2091,Luigi Pizza,ChIJd1uMC1ZnwokR2hgIB8OVuVA,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",281.0,2.0,"10402 Atlantic Avenue, Ozone Park",40.69006779999999,-73.84080240000002,Queens,Richmond Hill,137,3
2092,102 Billiards,ChIJyZ6WzP9dwokRduehY5b7Vsk,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",262.0,2.0,"10214 Jamaica Avenue, Jamaica",40.69498220000001,-73.84473879999999,Queens,Richmond Hill,137,3
2093,Palace Fried Chicken,ChIJLbO-5_9dwokRKssxqS_E5qM,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",96.0,1.0,"10402 Jamaica Avenue, Jamaica",40.6949607,-73.84321659999998,Queens,Richmond Hill,137,3
2094,Nando Deli Corp,ChIJNxNeMf5dwokRcbMafdyjJS0,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,Richmond Hill,40.69506870000001,-73.84523359999999,Queens,Richmond Hill,137,3
2095,Tom's,ChIJzQDU5f9dwokRJp5fD9fsXHk,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",78.0,1.0,"10410 Jamaica Avenue, Richmond Hill",40.69502019999999,-73.84290399999998,Queens,Richmond Hill,137,3
2096,Tlaxcalita La Bella Mexican Restaurant,ChIJr2hdl21dwokR8Fn_-WUjEjc,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",8.0,,"104-22 Jamaica Avenue, Richmond Hill",40.6949508,-73.84249439999998,Queens,Richmond Hill,137,3
2097,Don Miguel Restaurant Centeoamericano,ChIJe-XpVmZdwokRpQhdHH5RW9A,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",6.0,,"104-26 Jamaica Avenue, Queens",40.694968,-73.84237499999998,Queens,Richmond Hill,137,3
2098,El Cafetal Bakery,ChIJ-yDq0f9dwokR6VcYIqQfUWM,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",117.0,1.0,"10225 Jamaica Avenue, Jamaica",40.6953438,-73.84437779999998,Queens,Richmond Hill,137,3
2099,La Cocina de Alex,ChIJsyN6Mv5dwokRjpx5mmjs810,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",75.0,,"102-03 Jamaica Avenue, Queens",40.695333700000006,-73.84523639999998,Queens,Richmond Hill,137,3
2100,Chacha,ChIJRc0_Jf5dwokRyVrvk7HJayE,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,"8630 102nd Street, Jamaica",40.69544439999999,-73.84568519999998,Queens,Richmond Hill,137,3
2101,829 Bar and Restaurant,ChIJOxfQ4v9dwokRkzWHZBN6ljY,3.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",8.0,,"104-19 Jamaica Avenue, Richmond Hill",40.69537879999999,-73.84264689999998,Queens,Richmond Hill,137,3
2102,Nutty Sports Bar & Grill,ChIJT4UwGeBnwokRZuOqc_X-tk0,4.6,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",28.0,,"105-06 Jamaica Avenue, Richmond Hill",40.6951407,-73.84174499999997,Queens,Richmond Hill,137,3
2103,El Anzuelo Fino,ChIJQ1wGdf5dwokRkV5oO2ReGqc,3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",190.0,2.0,"98-01 Jamaica Avenue, Woodhaven",40.69489100000001,-73.84764000000001,Queens,Richmond Hill,137,3
2104,Armando's Pollo Rico,ChIJHYOUFatgwokRxXTvHbJmXTM,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",277.0,2.0,"11002 Jamaica Avenue, Jamaica",40.6962585,-73.8378355,Queens,Richmond Hill,137,3
2105,Las Palmitas Deli,ChIJ7S6rGatgwokRqBA3SaUckmc,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",82.0,1.0,"10915 Jamaica Avenue, Richmond Hill",40.6961707,-73.83844920000001,Queens,Richmond Hill,137,3
2106,Tauros Bar Restaurant,ChIJ68IS0apgwokROh0zNrBFaDE,3.7,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",49.0,,"108-02 Jamaica Avenue, Jamaica",40.69548709999999,-73.8394629,Queens,Richmond Hill,137,3
2107,El Chalaco Peruano,ChIJ3-TiDKtgwokR8s38jbSxeto,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",179.0,1.0,"11017 Jamaica Avenue, New York",40.6967185,-73.8376145,Queens,Richmond Hill,137,3
2108,Pollos a la Brasa,ChIJiftTcqtgwokRaN38OrVbtnk,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",12.0,,"110-17 Jamaica Avenue, Queens",40.6967489,-73.8376601,Queens,Richmond Hill,137,3
2109,Mr. Lin's,ChIJFfGuDKtgwokRzdKqsI-_OFo,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",71.0,1.0,"11021 Jamaica Avenue, Jamaica",40.696864700000006,-73.83755009999999,Queens,Richmond Hill,137,3
2110,Sultan's Dine,ChIJz8d-8nphwokRnqvTrca_T8w,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",123.0,,"110-23 Jamaica Avenue, New York",40.696891,-73.83749470000002,Queens,Richmond Hill,137,3
2111,Fortune Kitchen,ChIJS3NiyapgwokR7EkRDYIKPb4,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",48.0,1.0,"10707 Jamaica Avenue, Jamaica",40.6955593,-73.84017259999997,Queens,Richmond Hill,137,3
2112,Diaz Grocery,ChIJF4JJQ9RhwokRnfVJc_AmeU4,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,"106-15 Jamaica Avenue, Jamaica",40.69549500000001,-73.8406667,Queens,Richmond Hill,137,3
2113,Tasty Shanghai,ChIJc5sSJnxhwokRfT6yJOfMW2k,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",19.0,,"106-15 Jamaica Avenue, Richmond Hill",40.69549500000001,-73.8406667,Queens,Richmond Hill,137,3
2114,El Gran Canario II,ChIJZVC-nKtgwokR5-vfIl7uqrs,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",319.0,1.0,"11117 Jamaica Avenue, Queens",40.6972275,-73.83680720000002,Queens,Richmond Hill,137,3
2115,Caleta 111,ChIJb1yO2ZdhwokRIWlN1iszze4,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",76.0,,"111-27 Jamaica Avenue, Richmond Hill",40.6974924,-73.83664540000002,Queens,Richmond Hill,137,3
2116,Richi Rich,ChIJ7Rf5eVNnwokRtCKlcHWd8Xw,3.6,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",80.0,,"11019 Atlantic Avenue, Richmond Hill",40.6923138,-73.83528740000001,Queens,Richmond Hill,137,3
2117,El Rancho,ChIJp9k3U1VnwokRQb_VMQ5z5HQ,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",13.0,,"105-13 Jamaica Avenue, Jamaica",40.6953864,-73.8414573,Queens,Richmond Hill,137,3
2118,Richi Rich Palace,ChIJdQeqd1NnwokRfOPiQ1-KOFs,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",251.0,,"11019 Atlantic Avenue, Richmond Hill",40.6922241,-73.8352225,Queens,Richmond Hill,137,3
2119,SHAHI grill & gyro HALAL,ChIJpbFfrDdnwokRCHcHwwYa-rM,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",13.0,,"9181 111st, Richmond Hill",40.69240739999999,-73.8347855,Queens,Richmond Hill,137,3
2120,Two Brothers Halal Gyro,ChIJC-oyiKtgwokRDAJIuY5KugM,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",26.0,,"112-11 Jamaica Avenue, Richmond Hill",40.69785020000001,-73.83607789999998,Queens,Richmond Hill,137,3
2121,PICADERAS DOMINICANAS EN NEW YORK,ChIJ8a6___ldwokRjBsw96hJj10,3.8,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",17.0,,"9517 94th Street fl 2, Ozone Park",40.686473,-73.847686,Queens,Woodhaven,181,3
2122,Clocktower Plaza,ChIJxZ-qnfpdwokRWEGIyOYSLPQ,4.2,"['shopping_mall', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1696.0,,"92-10 Atlantic Avenue, Queens",40.68715510000001,-73.849809,Queens,Woodhaven,181,3
2123,El Viejo Yayo,ChIJsShuc_FdwokRmhcGRzAo9MQ,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",256.0,2.0,"97-12 101st Avenue, Jamaica",40.6846444,-73.8436368,Queens,Woodhaven,181,3
2124,Galleria Pizza,ChIJg-R2CfddwokR_AzrQWu_4cs,4.1,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",60.0,2.0,"95-20 101st Avenue, New York",40.6844444,-73.845,Queens,Woodhaven,181,3
2125,Pio Pio Dominicano,ChIJ32bKmVdnwokRIIMKwas1m7o,4.6,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",31.0,,"103-09 101st Avenue, Ozone Park",40.68630200000001,-73.8396139,Queens,Richmond Hill,137,3
2126,Marios Pizzeria and restaurant,ChIJedqm3tNnwokRIxeZmqO23TM,3.7,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",9.0,,"102-12 101st Avenue, Ozone Park",40.68573189999999,-73.8402224,Queens,Richmond Hill,137,3
2127,Casa Parse,ChIJ_cssPfddwokRNcEHVzWQXlA,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",43.0,,"94-09 101st Avenue, Ozone Park",40.684361,-73.8464709,Queens,Woodhaven,181,3
2128,El Campeōn De Los Pollos 2 Restaurant,ChIJO5qWmVdnwokRRnQC50jixHU,4.6,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",42.0,,Ozone Park,40.6862184,-73.83958369999998,Queens,Richmond Hill,137,3
2129,Homemade Taqueria,ChIJT7slfrhdwokRFN3x1zqTxRM,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",44.0,,"94-09 101st Avenue, New York",40.6842998,-73.8464188,Queens,Woodhaven,181,3
2130,Fratelli Pizzeria,ChIJeTIF1rhKwokRgjXhYUjR0h8,4.1,"['meal_delivery', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",43.0,2.0,"27 Seguine Avenue, Staten Island",40.5257038,-74.2006203,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,2,4
